@_type,@_unit,@_creationDate,@_startDate,@_endDate,@_value
HKQuantityTypeIdentifierStepCount,count,2021-02-27 08:57:29 +0300,2021-02-27 08:46:27 +0300,2021-02-27 08:56:27 +0300,845
HKQuantityTypeIdentifierStepCount,count,2021-02-27 09:07:21 +0300,2021-02-27 08:56:27 +0300,2021-02-27 09:06:28 +0300,722
HKQuantityTypeIdentifierStepCount,count,2021-02-27 09:17:18 +0300,2021-02-27 09:06:28 +0300,2021-02-27 09:09:38 +0300,56
HKQuantityTypeIdentifierStepCount,count,2021-02-27 09:57:15 +0300,2021-02-27 09:46:12 +0300,2021-02-27 09:46:59 +0300,53
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:57:25 +0300,2021-02-27 09:57:30 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:57:30 +0300,2021-02-27 09:57:35 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:57:35 +0300,2021-02-27 09:57:40 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:57:40 +0300,2021-02-27 09:57:46 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:57:46 +0300,2021-02-27 09:57:51 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:06 +0300,2021-02-27 09:58:11 +0300,3
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:11 +0300,2021-02-27 09:58:16 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:16 +0300,2021-02-27 09:58:19 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:42 +0300,2021-02-27 09:58:47 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:47 +0300,2021-02-27 09:58:52 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:52 +0300,2021-02-27 09:58:57 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:58:57 +0300,2021-02-27 09:59:00 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:59:33 +0300,2021-02-27 09:59:39 +0300,14
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:59:44 +0300,2021-02-27 09:59:49 +0300,14
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:59:49 +0300,2021-02-27 09:59:54 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 09:59:54 +0300,2021-02-27 09:59:56 +0300,2
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:00:04 +0300,2021-02-27 10:00:09 +0300,16
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:00:09 +0300,2021-02-27 10:00:14 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:00:35 +0300,2021-02-27 10:00:40 +0300,14
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:00:50 +0300,2021-02-27 10:00:53 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:00:58 +0300,2021-02-27 10:01:01 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:01:55 +0300,2021-02-27 10:02:00 +0300,16
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:00 +0300,2021-02-27 10:02:05 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:05 +0300,2021-02-27 10:02:10 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:10 +0300,2021-02-27 10:02:15 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:15 +0300,2021-02-27 10:02:20 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:20 +0300,2021-02-27 10:02:23 +0300,2
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:38 +0300,2021-02-27 10:02:41 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:02:46 +0300,2021-02-27 10:02:49 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:09 +0300,2021-02-27 10:03:14 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:14 +0300,2021-02-27 10:03:19 +0300,11
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:19 +0300,2021-02-27 10:03:24 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:24 +0300,2021-02-27 10:03:30 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:30 +0300,2021-02-27 10:03:35 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:35 +0300,2021-02-27 10:03:40 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:42 +0300,2021-02-27 10:03:48 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:48 +0300,2021-02-27 10:03:53 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:53 +0300,2021-02-27 10:03:58 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:03:58 +0300,2021-02-27 10:04:03 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:03 +0300,2021-02-27 10:04:08 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:08 +0300,2021-02-27 10:04:13 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:13 +0300,2021-02-27 10:04:18 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:18 +0300,2021-02-27 10:04:24 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:24 +0300,2021-02-27 10:04:29 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:29 +0300,2021-02-27 10:04:34 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:34 +0300,2021-02-27 10:04:39 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:39 +0300,2021-02-27 10:04:44 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:44 +0300,2021-02-27 10:04:49 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:52 +0300,2021-02-27 10:04:57 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:04:57 +0300,2021-02-27 10:05:02 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:02 +0300,2021-02-27 10:05:07 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:07 +0300,2021-02-27 10:05:10 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:12 +0300,2021-02-27 10:05:17 +0300,12
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:17 +0300,2021-02-27 10:05:23 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:23 +0300,2021-02-27 10:05:28 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:28 +0300,2021-02-27 10:05:33 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:33 +0300,2021-02-27 10:05:38 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:38 +0300,2021-02-27 10:05:43 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:43 +0300,2021-02-27 10:05:48 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:48 +0300,2021-02-27 10:05:53 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:53 +0300,2021-02-27 10:05:59 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:05:59 +0300,2021-02-27 10:06:04 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:04 +0300,2021-02-27 10:06:09 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:09 +0300,2021-02-27 10:06:14 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:14 +0300,2021-02-27 10:06:19 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:19 +0300,2021-02-27 10:06:24 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:24 +0300,2021-02-27 10:06:29 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:29 +0300,2021-02-27 10:06:34 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:40 +0300,2021-02-27 10:06:34 +0300,2021-02-27 10:06:37 +0300,1
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:47 +0300,2021-02-27 10:06:37 +0300,2021-02-27 10:06:42 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:06:47 +0300,2021-02-27 10:06:42 +0300,2021-02-27 10:06:45 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:06:45 +0300,2021-02-27 10:06:50 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:06:50 +0300,2021-02-27 10:06:52 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:06:58 +0300,2021-02-27 10:07:03 +0300,11
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:03 +0300,2021-02-27 10:07:08 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:08 +0300,2021-02-27 10:07:13 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:13 +0300,2021-02-27 10:07:16 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:21 +0300,2021-02-27 10:07:26 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:26 +0300,2021-02-27 10:07:31 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:31 +0300,2021-02-27 10:07:36 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:36 +0300,2021-02-27 10:07:41 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:41 +0300,2021-02-27 10:07:46 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:46 +0300,2021-02-27 10:07:52 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:52 +0300,2021-02-27 10:07:57 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:07:57 +0300,2021-02-27 10:08:02 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:02 +0300,2021-02-27 10:08:07 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:07 +0300,2021-02-27 10:08:12 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:17 +0300,2021-02-27 10:08:22 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:22 +0300,2021-02-27 10:08:27 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:27 +0300,2021-02-27 10:08:33 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:33 +0300,2021-02-27 10:08:38 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:38 +0300,2021-02-27 10:08:43 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:43 +0300,2021-02-27 10:08:48 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:48 +0300,2021-02-27 10:08:53 +0300,11
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:53 +0300,2021-02-27 10:08:58 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:08:58 +0300,2021-02-27 10:09:03 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:03 +0300,2021-02-27 10:09:09 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:09 +0300,2021-02-27 10:09:14 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:14 +0300,2021-02-27 10:09:19 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:19 +0300,2021-02-27 10:09:24 +0300,11
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:24 +0300,2021-02-27 10:09:29 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:29 +0300,2021-02-27 10:09:34 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:34 +0300,2021-02-27 10:09:39 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:39 +0300,2021-02-27 10:09:44 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:44 +0300,2021-02-27 10:09:50 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:50 +0300,2021-02-27 10:09:55 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:09:55 +0300,2021-02-27 10:10:00 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:00 +0300,2021-02-27 10:10:05 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:05 +0300,2021-02-27 10:10:10 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:10 +0300,2021-02-27 10:10:15 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:15 +0300,2021-02-27 10:10:18 +0300,1
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:20 +0300,2021-02-27 10:10:26 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:26 +0300,2021-02-27 10:10:31 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:31 +0300,2021-02-27 10:10:36 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:36 +0300,2021-02-27 10:10:41 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:41 +0300,2021-02-27 10:10:46 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:46 +0300,2021-02-27 10:10:51 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:51 +0300,2021-02-27 10:10:56 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:10:56 +0300,2021-02-27 10:11:02 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:02 +0300,2021-02-27 10:11:07 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:07 +0300,2021-02-27 10:11:12 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:12 +0300,2021-02-27 10:11:17 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:17 +0300,2021-02-27 10:11:22 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:22 +0300,2021-02-27 10:11:27 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:27 +0300,2021-02-27 10:11:32 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:32 +0300,2021-02-27 10:11:37 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:37 +0300,2021-02-27 10:11:43 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:43 +0300,2021-02-27 10:11:48 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:48 +0300,2021-02-27 10:11:53 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:53 +0300,2021-02-27 10:11:58 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:11:58 +0300,2021-02-27 10:12:03 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:03 +0300,2021-02-27 10:12:08 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:08 +0300,2021-02-27 10:12:13 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:13 +0300,2021-02-27 10:12:19 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:19 +0300,2021-02-27 10:12:24 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:24 +0300,2021-02-27 10:12:29 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:29 +0300,2021-02-27 10:12:34 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:34 +0300,2021-02-27 10:12:39 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:39 +0300,2021-02-27 10:12:44 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:44 +0300,2021-02-27 10:12:49 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:49 +0300,2021-02-27 10:12:55 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:12:55 +0300,2021-02-27 10:13:00 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:00 +0300,2021-02-27 10:13:05 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:05 +0300,2021-02-27 10:13:10 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:10 +0300,2021-02-27 10:13:15 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:15 +0300,2021-02-27 10:13:20 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:20 +0300,2021-02-27 10:13:25 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:25 +0300,2021-02-27 10:13:30 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:30 +0300,2021-02-27 10:13:33 +0300,6
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:41 +0300,2021-02-27 10:13:46 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:46 +0300,2021-02-27 10:13:48 +0300,6
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:51 +0300,2021-02-27 10:13:56 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:13:56 +0300,2021-02-27 10:14:01 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:09 +0300,2021-02-27 10:14:14 +0300,11
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:14 +0300,2021-02-27 10:14:19 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:22 +0300,2021-02-27 10:14:27 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:27 +0300,2021-02-27 10:14:32 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:32 +0300,2021-02-27 10:14:37 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:40 +0300,2021-02-27 10:14:45 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:45 +0300,2021-02-27 10:14:50 +0300,11
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:50 +0300,2021-02-27 10:14:55 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:14:55 +0300,2021-02-27 10:15:00 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:00 +0300,2021-02-27 10:15:05 +0300,8
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:05 +0300,2021-02-27 10:15:11 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:11 +0300,2021-02-27 10:15:16 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:16 +0300,2021-02-27 10:15:21 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:21 +0300,2021-02-27 10:15:26 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:26 +0300,2021-02-27 10:15:31 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:31 +0300,2021-02-27 10:15:36 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:36 +0300,2021-02-27 10:15:41 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:41 +0300,2021-02-27 10:15:47 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:47 +0300,2021-02-27 10:15:52 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:52 +0300,2021-02-27 10:15:57 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:15:57 +0300,2021-02-27 10:16:02 +0300,10
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:16:02 +0300,2021-02-27 10:16:07 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:16:07 +0300,2021-02-27 10:16:12 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:16:12 +0300,2021-02-27 10:16:17 +0300,9
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:24 +0300,2021-02-27 10:16:17 +0300,2021-02-27 10:16:20 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:29 +0300,2021-02-27 10:16:20 +0300,2021-02-27 10:16:22 +0300,4
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:35 +0300,2021-02-27 10:16:25 +0300,2021-02-27 10:16:28 +0300,7
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:16:36 +0300,2021-02-27 10:16:30 +0300,2021-02-27 10:16:33 +0300,5
HKQuantityTypeIdentifierStepCount,count,2021-02-27 10:27:35 +0300,2021-02-27 10:16:33 +0300,2021-02-27 10:19:30 +0300,213
HKQuantityTypeIdentifierStepCount,count,2021-02-27 11:23:35 +0300,2021-02-27 11:12:32 +0300,2021-02-27 11:22:28 +0300,200
HKQuantityTypeIdentifierStepCount,count,2021-02-27 11:33:43 +0300,2021-02-27 11:22:41 +0300,2021-02-27 11:32:41 +0300,1045
